regime,K_gain,A,ρ_att,raw_payoff_bp,p_det,expected_utility_bp
Naive Fed (K=1.00),1.0,1.4,0.3,-15.473492414519736,0.3991819752365745,-9.296753148683596
Naive Fed (K=1.00),1.0,1.4,0.35,-14.35415537270604,0.44809188634447683,-7.922174814868484
Naive Fed (K=1.00),1.0,1.4,0.4,-12.698472943233671,0.49302026010498534,-6.437868509824488
Naive Fed (K=1.00),1.0,1.4,0.45,-10.277264568004684,0.5342912156851483,-4.786212388047561
Naive Fed (K=1.00),1.0,1.4,0.5,-6.746336965819842,0.5722024871586988,-2.8860661747670586
Naive Fed (K=1.00),1.0,1.4,0.55,-1.5799377090184432,0.6070275713986206,-0.620871958551877
Naive Fed (K=1.00),1.0,1.4,0.6,6.039683853412706,0.6390177011193758,2.180218961917105
Naive Fed (K=1.00),1.0,1.4,0.65,17.4108380343459,0.6684036573025804,5.77337021548623
Naive Fed (K=1.00),1.0,1.4,0.7,34.64629681084691,0.6953974340812021,10.553350908168232
Naive Fed (K=1.00),1.0,1.4,0.75,61.29286854847788,0.7201937680929746,17.150126591322223
Naive Fed (K=1.00),1.0,1.4,0.8,103.5524826041699,0.7429715433359834,26.61593478747722
Naive Fed (K=1.00),1.0,1.4,0.85,172.88602287834965,0.763895081661233,40.81924031360695
Naive Fed (K=1.00),1.0,1.4,0.9,292.1845577073551,0.7831153282119829,63.37035189988665
Naive Fed (K=1.00),1.0,1.4,0.95,512.7283472377391,0.8007709403617604,102.15038647004351
Naive Fed (K=1.00),1.0,1.5,0.0,-18.212116182880642,0.0,-18.212116182880642
Naive Fed (K=1.00),1.0,1.5,0.05,-18.286669618281127,0.09287391224980057,-16.58831506881179
Naive Fed (K=1.00),1.0,1.5,0.1,-18.275911794664903,0.17712226092301753,-15.038840977164213
Naive Fed (K=1.00),1.0,1.5,0.15,-18.149612268959707,0.2535461358543676,-13.547848210909953
Naive Fed (K=1.00),1.0,1.5,0.2,-17.866528960410275,0.32287222653155356,-12.097922974572127
Naive Fed (K=1.00),1.0,1.5,0.25,-17.36961727384552,0.385759731946565,-10.669118370272448
Naive Fed (K=1.00),1.0,1.5,0.3,-16.57874187269972,0.4428066287020537,-9.237565075927986
Naive Fed (K=1.00),1.0,1.5,0.35,-15.379452185042197,0.49455535697414965,-7.773461719601787
Naive Fed (K=1.00),1.0,1.5,0.4,-13.605506724893223,0.5414979783976643,-6.2381523382877155
Naive Fed (K=1.00),1.0,1.5,0.45,-11.011354894290733,0.5840808549183159,-4.5798333138244205
Naive Fed (K=1.00),1.0,1.5,0.5,-7.2282181776641075,0.6227088931016442,-2.727142437153707
Naive Fed (K=1.00),1.0,1.5,0.55,-1.6927904025197602,0.6577493942563524,-0.579358540659421
Naive Fed (K=1.00),1.0,1.5,0.6,6.471089842942185,0.6895355469816289,2.0090433685217826
Naive Fed (K=1.00),1.0,1.5,0.65,18.654469322513467,0.7183695953479394,5.253665743868918
Naive Fed (K=1.00),1.0,1.5,0.7,37.12103229733598,0.7445257128364707,9.483469264936257
Naive Fed (K=1.00),1.0,1.5,0.75,65.67093058765488,0.7682526093645767,15.219066804289023
Naive Fed (K=1.00),1.0,1.5,0.8,110.94908850446775,0.7897758961865713,23.324172699768518
Naive Fed (K=1.00),1.0,1.5,0.85,185.2350245125175,0.8093002311569326,35.32427635617701
Naive Fed (K=1.00),1.0,1.5,0.9,313.05488325788053,0.8270112647545209,54.154968317201856
Naive Fed (K=1.00),1.0,1.5,0.95,549.3518006118634,0.8430774053719136,86.20570991562481
Naive Fed (K=1.00),1.0,1.6,0.0,-19.426257261739355,0.0,-19.426257261739355
Naive Fed (K=1.00),1.0,1.6,0.05,-19.505780926166533,0.10497492907202755,-17.458162956947692
Naive Fed (K=1.00),1.0,1.6,0.1,-19.494305914309226,0.198930122410378,-15.616301252470336
Naive Fed (K=1.00),1.0,1.6,0.15,-19.35958642022369,0.28302237599208635,-13.880390273347851
Naive Fed (K=1.00),1.0,1.6,0.2,-19.057630891104303,0.358287051218548,-12.229528515919034
Naive Fed (K=1.00),1.0,1.6,0.25,-18.52759175876855,0.42565082250148256,-10.641307087677028
Naive Fed (K=1.00),1.0,1.6,0.3,-17.6839913308797,0.48594308667196673,-9.090577998871717
Naive Fed (K=1.00),1.0,1.6,0.35,-16.40474899737835,0.5399061746875625,-7.5477237194941775
Naive Fed (K=1.00),1.0,1.6,0.4,-14.512540506552778,0.5882044913662134,-5.976198999464332
Naive Fed (K=1.00),1.0,1.6,0.45,-11.745445220576785,0.6314326956772247,-4.32898708301881
Naive Fed (K=1.00),1.0,1.6,0.5,-7.710099389508384,0.6701230223067765,-2.543384284325394
Naive Fed (K=1.00),1.0,1.6,0.55,-1.80564309602108,0.7047518346426175,-0.533112811390448
Naive Fed (K=1.00),1.0,1.6,0.6,6.902495832471665,0.7357454898596549,1.824015654955573
Naive Fed (K=1.00),1.0,1.6,0.65,19.898100610681034,0.7634855883186011,4.706187559512508
Naive Fed (K=1.00),1.0,1.6,0.7,39.59576778382505,0.7883136719093682,8.38188269008726
Naive Fed (K=1.00),1.0,1.6,0.75,70.04899262683188,0.8105354291862003,13.271802323981724
Naive Fed (K=1.00),1.0,1.6,0.8,118.34569440476562,0.830424459069041,20.068535145538092
Naive Fed (K=1.00),1.0,1.6,0.85,197.58402614668532,0.8482256394506191,29.988189223185316
Naive Fed (K=1.00),1.0,1.6,0.9,333.9252088084059,0.8641581421842428,45.36102073604851
Naive Fed (K=1.00),1.0,1.6,0.95,585.9752539859876,0.8784181315734643,71.2439662313302
Naive Fed (K=1.00),1.0,1.7,0.0,-20.640398340598058,0.0,-20.640398340598058
Naive Fed (K=1.00),1.0,1.7,0.05,-20.72489223405193,0.11767932282301752,-18.286000950368685
Naive Fed (K=1.00),1.0,1.7,0.1,-20.712700033953546,0.221510222625951,-16.124625238247955
Naive Fed (K=1.00),1.0,1.7,0.15,-20.56956057148766,0.31312237245197083,-14.128770965048927
Naive Fed (K=1.00),1.0,1.7,0.2,-20.24873282179832,0.3939536665241037,-12.271670284183912
Naive Fed (K=1.00),1.0,1.7,0.25,-19.685566243691593,0.4652727886469198,-10.526407941395536
Naive Fed (K=1.00),1.0,1.7,0.3,-18.789240789059676,0.5281991247739908,-8.864780249110588
Naive Fed (K=1.00),1.0,1.7,0.35,-17.430045809714485,0.5837203322778945,-7.255773678049023
Naive Fed (K=1.00),1.0,1.7,0.4,-15.419574288212322,0.6327078416804226,-5.663488720686566
Naive Fed (K=1.00),1.0,1.7,0.45,-12.479535546862827,0.6759305341496751,-4.044236418731979
Naive Fed (K=1.00),1.0,1.7,0.5,-8.19198060135266,0.7140668094385583,-2.342359150362204
Naive Fed (K=1.00),1.0,1.7,0.55,-1.9184957895223953,0.7477152336764536,-0.48400726195236504
Naive Fed (K=1.00),1.0,1.7,0.6,7.333901822001149,0.7774039341359718,1.6324976930104844
Naive Fed (K=1.00),1.0,1.7,0.65,21.14173189884859,0.8035988884299183,4.152259645450516
Naive Fed (K=1.00),1.0,1.7,0.7,42.0705032703141,0.8267112382411734,7.290345418283394
Naive Fed (K=1.00),1.0,1.7,0.75,74.42705466600883,0.8471037423777914,11.379618124276288
Naive Fed (K=1.00),1.0,1.7,0.8,125.74230030506345,0.8650964704369466,16.963080126530468
Naive Fed (K=1.00),1.0,1.7,0.85,209.93302778085314,0.8809718264423616,24.98794486617991
Naive Fed (K=1.00),1.0,1.7,0.9,354.79553435893126,0.8949789813034851,37.26098844734932
Naive Fed (K=1.00),1.0,1.7,0.95,622.5987073601116,0.9073377836658745,57.691376110749566
Naive Fed (K=1.00),1.0,1.8,0.0,-21.854539419456774,0.0,-21.854539419456774
Naive Fed (K=1.00),1.0,1.8,0.05,-21.94400354193735,0.13095667957148838,-19.070289701580254
Naive Fed (K=1.00),1.0,1.8,0.1,-21.931094153597876,0.2447637072185872,-16.563158245203375
Naive Fed (K=1.00),1.0,1.8,0.15,-21.77953472275165,0.3436669444131215,-14.294628573844108
Naive Fed (K=1.00),1.0,1.8,0.2,-21.43983475249234,0.4296181420657882,-12.228892779929064
Naive Fed (K=1.00),1.0,1.8,0.25,-20.843540728614634,0.504313456268669,-10.331862662890217
Naive Fed (K=1.00),1.0,1.8,0.3,-19.894490247239673,0.5692269201439915,-8.570010835968759
Naive Fed (K=1.00),1.0,1.8,0.35,-18.455342622050633,0.6256395323307179,-6.90895069498771
Naive Fed (K=1.00),1.0,1.8,0.4,-16.326608069871874,0.6746645361395166,-5.311624609680077
Naive Fed (K=1.00),1.0,1.8,0.45,-13.213625873148885,0.7172693882335355,-3.735896526768568
Naive Fed (K=1.00),1.0,1.8,0.5,-8.673861813196943,0.7542948503636873,-2.1312125147362537
Naive Fed (K=1.00),1.0,1.8,0.55,-2.031348483023726,0.7864715809136744,-0.4337506301934619
Naive Fed (K=1.00),1.0,1.8,0.6,7.76530781153062,0.8144345536713689,1.4409728099258856
Naive Fed (K=1.00),1.0,1.8,0.65,22.38536318701614,0.8387355883657677,3.6099624235727616
Naive Fed (K=1.00),1.0,1.8,0.7,44.545238756803165,0.8598542402464364,6.242826328976066
Naive Fed (K=1.00),1.0,1.8,0.75,78.80511670518587,0.8782072635997866,9.597890805862754
Naive Fed (K=1.00),1.0,1.8,0.8,133.1389062053613,0.8941568359546841,14.091843090307986
Naive Fed (K=1.00),1.0,1.8,0.85,222.282029415021,0.908017705273399,20.44601114207946
Naive Fed (K=1.00),1.0,1.8,0.9,375.6658599094566,0.9200634011701607,30.02945113764883
Naive Fed (K=1.00),1.0,1.8,0.95,659.222160734236,0.9305316327291545,45.79508717496624
Naive Fed (K=1.00),1.0,1.9,0.0,-23.06868049831548,0.0,-23.06868049831548
Naive Fed (K=1.00),1.0,1.9,0.05,-23.16311484982275,0.14477555234110007,-19.809662103499324
Naive Fed (K=1.00),1.0,1.9,0.1,-23.149488273242216,0.2685911441265295,-16.931740731988413
Naive Fed (K=1.00),1.0,1.9,0.15,-22.989508874015627,0.37448126522278324,-14.380368504023853
Naive Fed (K=1.00),1.0,1.9,0.2,-22.630936683186356,0.4650410855498609,-12.106621321027204
Naive Fed (K=1.00),1.0,1.9,0.25,-22.001515213537658,0.5424900578691751,-10.065911952136076
Naive Fed (K=1.00),1.0,1.9,0.3,-20.99973970541965,0.60872631244271,-8.216645592282784
Naive Fed (K=1.00),1.0,1.9,0.35,-19.48063943438678,0.6653731766753557,-6.5187444902616445
Naive Fed (K=1.00),1.0,1.9,0.4,-17.233641851531413,0.7138189598503288,-4.9319415506381645
Naive Fed (K=1.00),1.0,1.9,0.45,-13.947716199434934,0.755250978007548,-3.413689898839979
Naive Fed (K=1.00),1.0,1.9,0.5,-9.155743025041206,0.7906846528514493,-1.9164375296894218
Naive Fed (K=1.00),1.0,1.9,0.55,-2.1442011765250326,0.8209883978483499,-0.38383688794519927
Naive Fed (K=1.00),1.0,1.9,0.6,8.196713801060115,0.8469049014253203,1.2548767073617362
Naive Fed (K=1.00),1.0,1.9,0.65,23.628994475183713,0.8690693288821847,3.0937601044749536
Naive Fed (K=1.00),1.0,1.9,0.7,47.01997424329225,0.8880248891116572,5.265066829859672
Naive Fed (K=1.00),1.0,1.9,0.75,83.18317874436285,0.9042361476389731,7.965941648196076
Naive Fed (K=1.00),1.0,1.9,0.8,140.53551210565917,0.9181004122588523,11.509800504444557
Naive Fed (K=1.00),1.0,1.9,0.85,234.63103104918878,0.9299574703105853,16.43415095832079
Naive Fed (K=1.00),1.0,1.9,0.9,396.53618545998194,0.9400979162337383,23.753343797777728
Naive Fed (K=1.00),1.0,1.9,0.95,695.8456141083601,0.9487702734973816,35.64798049881781
Naive Fed (K=1.00),1.0,2.0,0.0,-24.282821577174182,0.0,-24.282821577174182
Naive Fed (K=1.00),1.0,2.0,0.05,-24.382226157708168,0.1591035847462855,-20.502926571922146
Naive Fed (K=1.00),1.0,2.0,0.1,-24.36788239288652,0.2928932188134524,-17.230694883166336
Naive Fed (K=1.00),1.0,2.0,0.15,-24.19948302527961,0.4053964424986395,-14.389098696525041
Naive Fed (K=1.00),1.0,2.0,0.2,-23.822038613880384,0.5,-11.911019306940192
Naive Fed (K=1.00),1.0,2.0,0.25,-23.159489698460703,0.5795517923731427,-9.73736593327047
Naive Fed (K=1.00),1.0,2.0,0.3,-22.10498916359962,0.6464466094067263,-7.8152938678182196
Naive Fed (K=1.00),1.0,2.0,0.35,-20.505936246722936,0.7026982212493196,-6.0964513210987805
Naive Fed (K=1.00),1.0,2.0,0.4,-18.140675633190966,0.75,-4.5351689082977416
Naive Fed (K=1.00),1.0,2.0,0.45,-14.68180652572098,0.7897758961865713,-3.0864696192318424
Naive Fed (K=1.00),1.0,2.0,0.5,-9.637624236885475,0.823223304703363,-1.7037073631073871
Naive Fed (K=1.00),1.0,2.0,0.55,-2.257053870026355,0.8513491106246598,-0.3355130651474712
Naive Fed (K=1.00),1.0,2.0,0.6,8.628119790589581,0.875,1.0785149738236977
Naive Fed (K=1.00),1.0,2.0,0.65,24.872625763351277,0.8948879480932856,2.61441273029366
Naive Fed (K=1.00),1.0,2.0,0.7,49.49470972978131,0.9116116523516815,4.374755610348522
Naive Fed (K=1.00),1.0,2.0,0.75,87.56124078353984,0.9256745553123299,6.508028158640754
Naive Fed (K=1.00),1.0,2.0,0.8,147.93211800595702,0.9375,9.245757375372314
Naive Fed (K=1.00),1.0,2.0,0.85,246.98003268335663,0.9474439740466428,12.980289007667494
Naive Fed (K=1.00),1.0,2.0,0.9,417.4065110105074,0.9558058261758408,18.446935902934204
Naive Fed (K=1.00),1.0,2.0,0.95,732.4690674824843,0.9628372776561649,27.220544580299386
Naive Fed (K=1.00),1.0,2.1,0.0,-25.496962656032892,0.0,-25.496962656032892
Naive Fed (K=1.00),1.0,2.1,0.05,-25.60133746559356,0.17390763662158348,-21.149069372600582
Naive Fed (K=1.00),1.0,2.1,0.1,-25.586276512530862,0.31757140716786225,-17.460806676260415
Naive Fed (K=1.00),1.0,2.1,0.15,-25.40945717654359,0.4362509509102922,-14.3245573211621
Naive Fed (K=1.00),1.0,2.1,0.2,-25.01314054457439,0.5342912156851484,-11.648839274910266
Naive Fed (K=1.00),1.0,2.1,0.25,-24.31746418338373,0.615281529719255,-9.355377621738196
Naive Fed (K=1.00),1.0,2.1,0.3,-23.21023862177961,0.6821870096504503,-7.376515343114389
Naive Fed (K=1.00),1.0,2.1,0.35,-21.531233059059094,0.7374571156897786,-5.6528720300809665
Naive Fed (K=1.00),1.0,2.1,0.4,-19.04770941485052,0.7831153282119829,-4.131156204753378
Naive Fed (K=1.00),1.0,2.1,0.45,-15.415896852007021,0.8208332289020849,-2.7620164625526122
Naive Fed (K=1.00),1.0,2.1,0.5,-10.119505448729765,0.8519916986248435,-1.4977708122231337
Naive Fed (K=1.00),1.0,2.1,0.55,-2.3699065635276675,0.877731472517372,-0.289764985793943
Naive Fed (K=1.00),1.0,2.1,0.6,9.059525780119058,0.898994903165077,0.9150582786994066
Naive Fed (K=1.00),1.0,2.1,0.65,26.116257051518843,0.9165604608423726,2.1791284529008683
Naive Fed (K=1.00),1.0,2.1,0.7,51.96944521627037,0.9310712338980697,3.5821897337593827
Naive Fed (K=1.00),1.0,2.1,0.75,91.93930282271681,0.9430584727060983,5.235164321062021
Naive Fed (K=1.00),1.0,2.1,0.8,155.32872390625488,0.9529610391434041,7.30650176373131
Naive Fed (K=1.00),1.0,2.1,0.85,259.3290343175245,0.9611414736551099,10.077144112022424
Naive Fed (K=1.00),1.0,2.1,0.9,438.2768365610328,0.9678992681343472,14.069007213372235
Naive Fed (K=1.00),1.0,2.1,0.95,769.0925208566088,0.973481830546926,20.39492579316736
Naive Fed (K=1.00),1.0,2.2,0.0,-26.711103734891605,0.0,-26.711103734891605
Naive Fed (K=1.00),1.0,2.2,0.05,-26.820448773478976,0.1891539109655055,-21.74725599412543
Naive Fed (K=1.00),1.0,2.2,0.1,-26.80467063217519,0.34252861989746464,-17.62330379373012
Naive Fed (K=1.00),1.0,2.2,0.15,-26.61943132780757,0.4668919027917475,-14.19103438393324
Naive Fed (K=1.00),1.0,2.2,0.2,-26.20424247526842,0.5677313843460674,-11.327271619044259
Naive Fed (K=1.00),1.0,2.2,0.25,-25.47543866830677,0.6494966835846536,-8.929225740377278
Naive Fed (K=1.00),1.0,2.2,0.3,-24.31548807995959,0.7157957566909965,-6.91056489045401
Naive Fed (K=1.00),1.0,2.2,0.35,-22.556529871395227,0.7695541008258866,-5.198059808461422
Naive Fed (K=1.00),1.0,2.2,0.4,-19.954743196510055,0.8131438439206327,-3.7286666092507765
Naive Fed (K=1.00),1.0,2.2,0.45,-16.14998717829307,0.8484884166310259,-2.446910128771813
Naive Fed (K=1.00),1.0,2.2,0.5,-10.601386660574034,0.8771474251818436,-1.3024076478943765
Naive Fed (K=1.00),1.0,2.2,0.55,-2.482759257028979,0.9003854701808803,-0.24731889604300863
Naive Fed (K=1.00),1.0,2.2,0.6,9.490931769648535,0.9192279480851567,0.7666020336182867
Naive Fed (K=1.00),1.0,2.2,0.65,27.35988833968641,0.9345062976015582,1.7919003845740187
Naive Fed (K=1.00),1.0,2.2,0.7,54.44418070275944,0.9468946875538343,2.891275227095544
Naive Fed (K=1.00),1.0,2.2,0.75,96.31736486189381,0.9569397650960717,4.147448356280517
Naive Fed (K=1.00),1.0,2.2,0.8,162.72532980655274,0.9650847769352431,5.681591188481926
Naive Fed (K=1.00),1.0,2.2,0.85,271.67803595169227,0.9716891279301749,7.691442120009698
Naive Fed (K=1.00),1.0,2.2,0.9,459.14716211155815,0.9770442401050264,10.54007200989143
Naive Fed (K=1.00),1.0,2.2,0.95,805.715974230733,0.9813864118683457,14.997265295425418
Naive Fed (K=1.00),1.0,2.3,0.0,-27.925244813750325,0.0,-27.925244813750325
Naive Fed (K=1.00),1.0,2.3,0.05,-28.03956008136438,0.20480808152314345,-22.296831574347227
Naive Fed (K=1.00),1.0,2.3,0.1,-28.02306475181952,0.3676698127890964,-17.71982978074131
Naive Fed (K=1.00),1.0,2.3,0.15,-27.829405479071536,0.4971761453209317,-13.993288936413533
Naive Fed (K=1.00),1.0,2.3,0.2,-27.39534440596243,0.6001585343418236,-10.95379465949054
Naive Fed (K=1.00),1.0,2.3,0.25,-26.633413153229796,0.6820492978366766,-8.468112413075309
Naive Fed (K=1.00),1.0,2.3,0.3,-25.42073753813957,0.7471681711656832,-6.427171562084994
Naive Fed (K=1.00),1.0,2.3,0.35,-23.581826683731364,0.7989501729772274,-4.741122175645195
Naive Fed (K=1.00),1.0,2.3,0.4,-20.8617769781696,0.8401268023403213,-3.3352389943630425
Naive Fed (K=1.00),1.0,2.3,0.45,-16.88407750457912,0.8728701252399704,-2.1464706585957765
Naive Fed (K=1.00),1.0,2.3,0.5,-11.083267872418304,0.8989073509938496,-1.1204369088675274
Naive Fed (K=1.00),1.0,2.3,0.55,-2.5956119505303166,0.9196119424928918,-0.20865620274536836
Naive Fed (K=1.00),1.0,2.3,0.6,9.92233775917801,0.9360760663282948,0.6342748607859514
Naive Fed (K=1.00),1.0,2.3,0.65,28.60351962785397,0.9491682045470093,1.4539682589586764
Naive Fed (K=1.00),1.0,2.3,0.7,56.91891618924849,0.9595789670541133,2.3007213865297786
Naive Fed (K=1.00),1.0,2.3,0.75,100.69542690107082,0.9678575212649441,3.236600617885048
Naive Fed (K=1.00),1.0,2.3,0.8,170.12193570685054,0.9744405606700693,4.34822129438961
Naive Fed (K=1.00),1.0,2.3,0.85,284.02703758586006,0.9796753404040396,5.77275285498166
Naive Fed (K=1.00),1.0,2.3,0.9,480.0174876620835,0.9838379949434992,7.758045062803396
Naive Fed (K=1.00),1.0,2.3,0.95,842.3394276048571,0.9871481041926885,10.82565855796803
Naive Fed (K=1.00),1.0,2.4,0.0,-29.139385892609027,0.0,-29.139385892609027
Naive Fed (K=1.00),1.0,2.4,0.05,-29.25867138924979,0.2208354203395001,-22.79732039442951
Naive Fed (K=1.00),1.0,2.4,0.1,-29.24145887146384,0.3929025578024765,-17.75241488698978
Naive Fed (K=1.00),1.0,2.4,0.15,-29.039379630335535,0.5269711766372019,-13.736463577723224
Naive Fed (K=1.00),1.0,2.4,0.2,-28.586446336656447,0.6314326956772247,-10.536029466469142
Naive Fed (K=1.00),1.0,2.4,0.25,-27.791387638152838,0.7128254112507412,-7.980980315757777
Naive Fed (K=1.00),1.0,2.4,0.3,-26.525986996319553,0.7762437322680068,-5.935355848203848
Naive Fed (K=1.00),1.0,2.4,0.35,-24.60712349606752,0.8256570417061992,-4.290078705405304
Naive Fed (K=1.00),1.0,2.4,0.4,-21.76881075982915,0.8641581421842427,-2.9571156960548395
Naive Fed (K=1.00),1.0,2.4,0.45,-17.618167830865175,0.8941568359546841,-1.8647626279001703
Naive Fed (K=1.00),1.0,2.4,0.5,-11.565149084262579,0.9175307555766941,-0.9537691066220235
Naive Fed (K=1.00),1.0,2.4,0.55,-2.708464644031605,0.9357428858339958,-0.17403812184612483
Naive Fed (K=1.00),1.0,2.4,0.6,10.353743748707503,0.9499331326506486,0.5183795148357148
Naive Fed (K=1.00),1.0,2.4,0.65,29.84715091602153,0.9609896703468246,1.1643471964420764
Naive Fed (K=1.00),1.0,2.4,0.7,59.39365167573755,0.969604532893366,1.8052977858527575
Naive Fed (K=1.00),1.0,2.4,0.75,105.07348894024778,0.976316928648275,2.488462935746574
Naive Fed (K=1.00),1.0,2.4,0.8,177.51854160714842,0.9815469896651636,3.2757514829017906
Naive Fed (K=1.00),1.0,2.4,0.85,296.37603922002796,0.9856220679589863,4.2612745504903655
Naive Fed (K=1.00),1.0,2.4,0.9,500.8878132126089,0.9887972246248763,5.611333659557778
Naive Fed (K=1.00),1.0,2.4,0.95,878.9628809789814,0.9912711942338108,7.672296263755581
Naive Fed (K=1.00),1.0,2.5,0.0,-30.353526971467748,0.0,-30.353526971467748
Naive Fed (K=1.00),1.0,2.5,0.05,-30.477782697135208,0.2372009246277309,-23.248424460771677
Naive Fed (K=1.00),1.0,2.5,0.1,-30.459852991108157,0.41813757061121126,-17.723444060231554
Naive Fed (K=1.00),1.0,2.5,0.15,-30.249353781599506,0.5561558768683696,-13.4259979044925
Naive Fed (K=1.00),1.0,2.5,0.2,-29.77754826735047,0.6614361132657769,-10.081602478810105
Naive Fed (K=1.00),1.0,2.5,0.25,-28.94936212307588,0.7417437802446929,-7.476352826233048
Naive Fed (K=1.00),1.0,2.5,0.3,-27.631236454499536,0.8030023943615141,-5.443287422367255
Naive Fed (K=1.00),1.0,2.5,0.35,-25.632420308403667,0.8497304085684121,-3.8517733271465557
Naive Fed (K=1.00),1.0,2.5,0.4,-22.675844541488715,0.8853744945994161,-2.599230140953216
Naive Fed (K=1.00),1.0,2.5,0.45,-18.352258157151223,0.9125637704663555,-1.6046522566893737
Naive Fed (K=1.00),1.0,2.5,0.5,-12.047030296106868,0.9333037249576985,-0.8034920460720821
Naive Fed (K=1.00),1.0,2.5,0.55,-2.8213173375329377,0.9491241430669579,-0.14353693722703695
Naive Fed (K=1.00),1.0,2.5,0.6,10.785149738236973,0.9611919433727036,0.41855070177537096
Naive Fed (K=1.00),1.0,2.5,0.65,31.090782204189093,0.9703972502877036,0.9203726439501279
Naive Fed (K=1.00),1.0,2.5,0.7,61.86838716222664,0.9774190498909836,1.3970469638355503
Naive Fed (K=1.00),1.0,2.5,0.75,109.45155097942478,0.982775272135815,1.8852731799335687
Naive Fed (K=1.00),1.0,2.5,0.8,184.91514750744625,0.9868609935116607,2.4296013228925593
Naive Fed (K=1.00),1.0,2.5,0.85,308.72504085419575,0.9899775779993846,3.094172641597988
Naive Fed (K=1.00),1.0,2.5,0.9,521.7581387631342,0.9923549057649398,3.9888901387537836
Naive Fed (K=1.00),1.0,2.5,0.95,915.5863343531055,0.9941683291863622,5.339398103412607
Naive Fed (K=1.00),1.0,2.6,0.0,-31.56766805032644,0.0,-31.56766805032644
Naive Fed (K=1.00),1.0,2.6,0.05,-31.696894005020614,0.25386944231298014,-23.650021200912388
Naive Fed (K=1.00),1.0,2.6,0.1,-31.67824711075249,0.44328919088565677,-17.635622580351125
Naive Fed (K=1.00),1.0,2.6,0.15,-31.459327932863495,0.5846210535251231,-13.067542493560508
Naive Fed (K=1.00),1.0,2.6,0.2,-30.968650198044486,0.6900730750152533,-9.598018526808195
Naive Fed (K=1.00),1.0,2.6,0.25,-30.10733660799891,0.7687540506189078,-6.96219963725282
Naive Fed (K=1.00),1.0,2.6,0.3,-28.736485912679505,0.8274603308254214,-4.958183772613661
Naive Fed (K=1.00),1.0,2.6,0.35,-26.657717120739814,0.8712628804156377,-3.4318377168187837
Naive Fed (K=1.00),1.0,2.6,0.4,-23.582878323148254,0.9039453011694992,-2.2652462748863504
Naive Fed (K=1.00),1.0,2.6,0.45,-19.086348483437266,0.9283306539931397,-1.3679061134669779
Naive Fed (K=1.00),1.0,2.6,0.5,-12.528911507951136,0.9465253108948374,-0.6699796477137812
Naive Fed (K=1.00),1.0,2.6,0.55,-2.9341700310342533,0.960100900395825,-0.11707074232382103
Naive Fed (K=1.00),1.0,2.6,0.6,11.216555727766458,0.970230062561127,0.3339161622952403
Naive Fed (K=1.00),1.0,2.6,0.65,32.33441349235665,0.977787739976426,0.718220400201986
Naive Fed (K=1.00),1.0,2.6,0.7,64.34312264871569,0.9834267540411216,1.0663743974194468
Naive Fed (K=1.00),1.0,2.6,0.75,113.82961301860179,0.9876341947500179,1.4075948262688567
Naive Fed (K=1.00),1.0,2.6,0.8,192.31175340774413,0.9907734948325818,1.7743653865718032
Naive Fed (K=1.00),1.0,2.6,0.85,321.07404248836366,0.993115822553932,2.2103306818162562
Naive Fed (K=1.00),1.0,2.6,0.9,542.6284643136596,0.9948635048429489,2.787208479025165
Naive Fed (K=1.00),1.0,2.6,0.95,952.2097877272299,0.9961675040039129,3.649340198899602
Naive Fed (K=1.00),1.0,2.7,0.0,-32.78180912918517,0.0,-32.78180912918517
Naive Fed (K=1.00),1.0,2.7,0.05,-32.91600531290603,0.2708057956330433,-24.00216030508303
Naive Fed (K=1.00),1.0,2.7,0.1,-32.89664123039682,0.46827581231764104,-17.491939835710745
Naive Fed (K=1.00),1.0,2.7,0.15,-32.669302084127466,0.6122698040202958,-12.6668748995989
Naive Fed (K=1.00),1.0,2.7,0.2,-32.15975212873851,0.7172693882335355,-9.092546393616098
Naive Fed (K=1.00),1.0,2.7,0.25,-31.26531109292195,0.79383447650277,-6.445829228776008
Naive Fed (K=1.00),1.0,2.7,0.3,-29.841735370859492,0.8496652951255401,-4.486248479919892
Naive Fed (K=1.00),1.0,2.7,0.35,-27.683013933075962,0.890376804490327,-3.034700448682589
Naive Fed (K=1.00),1.0,2.7,0.4,-24.489912104807807,0.9200634011701607,-1.9576402793000465
Naive Fed (K=1.00),1.0,2.7,0.45,-19.82043880972332,0.9417106954164747,-1.1553195947590889
Naive Fed (K=1.00),1.0,2.7,0.5,-13.0107927197954,0.9574957769211131,-0.5530136361953414
Naive Fed (K=1.00),1.0,2.7,0.55,-3.0470227245355654,0.9690061668697554,-0.09443891386831864
Naive Fed (K=1.00),1.0,2.7,0.6,11.647961717295946,0.9773994765103091,0.26325003239876715
Naive Fed (K=1.00),1.0,2.7,0.65,33.57804478052421,0.9835198292556581,0.5533719112441986
Naive Fed (K=1.00),1.0,2.7,0.7,66.81785813520477,0.987982755006248,0.8029665711685214
Naive Fed (K=1.00),1.0,2.7,0.75,118.20767505777879,0.9912370945980983,1.035842674310053
Naive Fed (K=1.00),1.0,2.7,0.8,199.708359308042,0.9936101401675174,1.2761084233534674
Naive Fed (K=1.00),1.0,2.7,0.85,333.4230441225315,0.9953405512434365,1.5535675883463613
Naive Fed (K=1.00),1.0,2.7,0.9,563.4987898641849,0.9966023569711691,1.9145677351367205
